user_id,birthyear,weight,height,country,platform
87ef1f09-06f4-494c-950b-31957a85f63c,1995.0,63.0,169.0,Mexico,iOS
0e39cce8-9c1f-4ae0-97c8-1b5999a02689,,,,Peru,iOS
20670d03-60c6-49c6-8f26-d9ab069e98ea,2001.0,74.0,149.0,United States,iOS
316f691e-eb75-48a6-9485-e2c91d1a4dc5,1996.0,,,Germany,Android
2ce4e909-8e36-43a0-87c3-1be56eb60527,2003.0,,,Mexico,Android
271def45-2f8d-46ba-a09e-b8f044b57299,1969.0,,,United States,iOS
d4785146-2186-482f-83ea-f24710c967fd,1993.0,55.0,157.0,Canada,Android
606047ae-520e-496e-90e7-05ce0ab9f278,1988.0,,,United States,iOS
660a79de-d033-4f66-a133-1115584fa83b,2003.0,82.0,,United States,Android
d63030dd-fd25-4de9-a31c-30957f58ce12,1996.0,108.0,179.0,United States,Android
f8c2060e-8ec7-4b67-bd61-44131d436a5e,1997.0,65.0,158.0,United States,Android
1e55e9e8-da3a-4a80-8508-bd39f84d2c75,1976.0,,,Israel,iOS
cbef9264-69d0-44ac-982a-1928fea9cdea,2002.0,,,Brazil,iOS
9601a5d1-e5d9-4f94-805d-460de408bb9d,1997.0,42.0,166.0,Australia,iOS
337eb55a-1cb7-4bb4-b6bd-8aa6adad16a9,1999.0,55.0,161.0,United States,iOS
22a88bd6-dcde-4d2f-be6b-b192732f4479,1999.0,,,Russian Federation,iOS
403e9060-dc4a-4f2e-862c-f125fdfeee52,1996.0,53.0,150.0,Philippines,iOS
4374e515-4b16-4131-8e76-7ab831fb4f1c,1972.0,,,Canada,iOS
ccf1c9ad-b6e7-4517-b7c0-e0e917a03b69,,,,France,iOS
26b3ea54-5ca3-4866-8ef6-70c167f8e4af,1994.0,,,United States,iOS
ba9af6bd-e2a7-46d0-a35d-93f4be40aed3,1999.0,62.0,169.0,Ireland,iOS
19efd1ff-21fc-4a93-8593-f7c465cc4cfe,1997.0,57.0,179.0,Brazil,Android
4a1d85c6-3f40-4732-8c73-bd341c61255a,1993.0,61.0,155.0,United States,iOS
05e9088e-975a-49b1-857e-f23d52407ff9,1985.0,49.0,164.0,United States,iOS
a6d309ac-8773-4790-9507-2a708e9cefcb,2003.0,,,Spain,iOS
6c313146-c16c-4614-84f1-26d1f8339b35,2004.0,,,Norway,iOS
9b6be6a8-f93f-45ca-9bf0-07e90f2489a6,1989.0,68.0,170.0,United States,iOS
0cd6c575-1f8e-4d81-ba49-0b23e661a6b3,,,,United States,iOS
8e653b9c-faf9-4f36-bfdd-c11d96d4478e,1987.0,66.0,165.0,United States,iOS
31ef231f-7328-4863-a162-6f3494da0d2a,1998.0,,,United States,iOS
0e22af8b-6da2-44c4-92c5-17a580fb676d,2000.0,,,United Kingdom,Android
c84e5855-53df-4670-b6f1-732c2b6c30a5,2001.0,53.0,170.0,United States,iOS
af3a0911-ee3d-482e-9618-7edf2bfe424b,1991.0,67.0,176.0,Canada,Android
8b625a8b-69e2-44d6-a3ac-b267b735f91b,1999.0,71.0,170.0,Colombia,iOS
102d4fcd-1035-4be5-8051-1b32fc3c178a,1997.0,82.0,170.0,Denmark,Android
640e1e6e-2222-4610-9092-37ca530b8e3d,2001.0,74.0,165.0,United States,Android
bc2cf28c-af49-4743-adb6-7e2f157beaaa,1979.0,79.0,149.0,Brazil,iOS
e8e63d36-1528-49e5-862b-78df624d8ba4,2003.0,63.0,162.0,Mexico,iOS
7b5dac4c-6e67-4b73-8a4e-642c1f7ff782,1982.0,,,Honduras,Android
88b7f521-f092-4cc6-ad27-61d525b12d45,1999.0,58.0,172.0,United States,Android
1deedffc-3557-4963-8342-f63516ae3206,1993.0,73.0,167.0,United Kingdom,iOS
e18ed97a-27ee-44be-aed3-06af34d3391a,2002.0,69.0,178.0,Mexico,iOS
59ee8801-64b1-4675-8d2a-91f9890842c9,1992.0,,,Mexico,iOS
aedee25d-83b3-425b-87cf-9c81ed9ffddc,2001.0,68.0,165.0,Mexico,iOS
3b6719c0-a8ee-412f-8f6d-4a9f2dbdfa65,1980.0,65.0,187.0,Philippines,iOS
3103a2a7-a9c7-4a18-bb1a-8e6ddf3034d6,2004.0,,,Argentina,iOS
e3dbbb80-2db8-46ea-9109-7cdfe1e38657,,,,United Kingdom,Android
a898fd19-2429-484c-a18d-53cd7a499d4c,,,,Mexico,iOS
0ae348f0-50db-4cb3-aefc-cdbe45c1ae18,1994.0,,,United States,iOS
21b0d83b-9838-4a1b-92e2-e7f00d373456,1987.0,,145.0,Germany,iOS
4ee0bf29-fcec-4056-80f9-7f3622a70d39,1990.0,,,United States,Android
2bb54c09-4749-46a7-84ae-008d2cc78824,1997.0,58.0,158.0,Iceland,Android
ea3d5b75-4548-47af-811a-481be45b4a97,2003.0,,,Colombia,Android
f19bde11-4260-4320-af21-8b958825da7a,1995.0,52.0,160.0,United States,iOS
e8ca9597-b42b-4fb2-b37f-3bec81d310fb,1999.0,46.0,156.0,United States,iOS
46cb7024-9eb1-421e-a3dc-f9de36c58c62,2003.0,,,Mexico,Android
f8add8b6-0a0e-4af7-a883-bd455af86676,1990.0,74.0,171.0,Brazil,iOS
86cdd0f3-b50d-473d-b8fc-4330df2e2a35,2002.0,39.0,,France,iOS
6ed711e0-fed2-4102-b1ff-c149faee427b,,,,Russian Federation,iOS
16229f82-71e8-41c6-915f-cf1825302c05,1998.0,79.0,169.0,Austria,iOS
7c4fcf10-012a-4737-9a93-7bd52ee2e1ad,1989.0,,,United States,Android
6c78ac45-eef6-4a3c-9dc1-e2e305fa1579,2000.0,,,Mexico,iOS
e581770c-1d97-4554-8d6f-9f88abc619b0,2000.0,57.0,161.0,Switzerland,iOS
2c1a93a3-d8a8-481a-91ff-b3471e127f6f,2002.0,,,Germany,iOS
b1cb7583-7f68-4e3e-b79c-42b8d67d3510,1966.0,88.0,147.0,United States,iOS
3ec9d2c0-5eb1-48c5-89bb-f65c69a39ae6,1990.0,,,Brazil,Android
ea85f0a3-2ffa-40f7-9942-e0ee5c63890e,1990.0,47.0,167.0,United States,iOS
fe7a63d5-5150-4246-81ab-cb58ebfb2a08,,,,France,Android
e1a76a59-4c4f-4270-ac3b-1e92c5b8c636,1999.0,57.0,156.0,United States,Android
acadcce7-489a-4b07-b0f4-431075078af9,1996.0,51.0,159.0,United States,iOS
684b9abb-6db2-4fb7-86d9-2f75488bc45d,2002.0,55.0,168.0,United States,iOS
6cdc7803-0b85-408a-8f93-be66583e8323,,,,Austria,iOS
6af9f8e0-c8f5-4d3b-a182-84e2fae3d99c,1986.0,,167.0,Italy,Android
f5c45298-2187-47a8-b72d-e2bc83b23a97,1978.0,45.0,149.0,Japan,iOS
ff0b907b-96c7-4782-967e-62952aa7421b,1982.0,65.0,165.0,Australia,iOS
9a307b1a-f1ea-42cd-80f2-fe56c7c8e2d3,2003.0,47.0,150.0,Brazil,Android
1913f542-2444-4776-a5bb-cbe64b943afb,1998.0,59.0,155.0,United States,iOS
b7049f7a-a5a4-4101-83c0-7f901c18086d,2000.0,68.0,184.0,Belgium,iOS
b482f8af-de92-42a7-8650-44de52c56ac7,1997.0,60.0,168.0,Netherlands,iOS
07910eee-3179-438a-9122-2486600968af,2000.0,44.0,160.0,United Kingdom,Android
87e2edc4-d682-4944-9af2-7b6a55b50d65,1972.0,,,Taiwan,iOS
b6adf638-1d63-4c86-872e-24a37c97d42b,2003.0,48.0,156.0,United States,iOS
3211e925-abc7-4fb7-8dc7-4c3491ec6e43,1999.0,66.0,168.0,Chile,iOS
23d1e8cd-933d-4dfc-ae42-663197f2ec07,1985.0,59.0,155.0,United States,iOS
245fe65b-8b1b-46f1-8b89-021985ef0c09,1995.0,,,New Zealand,iOS
9adf12de-7041-409e-b6db-fea765ca6479,1993.0,,,Guyana,iOS
6a8ac1b1-26ca-49e9-9a4a-b34f328a435b,1999.0,,,France,iOS
2f2351ba-ea83-46d3-b3c9-e31cbdd94c39,1989.0,,,United States,Android
71443254-6240-4159-8de5-50a89e2e2b2d,1996.0,,,Venezuela,Android
df292690-7aab-4984-bc59-d5c7ca355ea4,1997.0,71.0,167.0,Indonesia,iOS
b82aeab9-95b4-42dc-9c11-2ee65cb87e7f,2003.0,51.0,163.0,Portugal,iOS
2a6e6e70-8599-4e9b-b1a0-d2003695e507,,,,Spain,iOS
db07a713-66d2-407f-a478-af9dba79f9e4,1994.0,,,Brazil,iOS
c57d9535-78ef-4c3b-b624-89e6dc95edf6,1995.0,45.0,156.0,United States,iOS
38ab2f89-80b1-49a7-ba1c-8cc9c81feeaa,1975.0,59.0,144.0,United States,Android
fc63b469-6c37-4739-b498-37588e83ee96,1979.0,72.0,168.0,Germany,iOS
48f88eca-034a-4224-a080-642749eba014,2002.0,78.0,176.0,United States,Android
48c3b8a5-a675-4857-83fe-1325f25c25cb,2000.0,,182.0,United States,Android
54452c79-6784-4464-b413-bf088307c9ef,1987.0,55.0,172.0,Mexico,Android
286f0b79-80cc-4284-b9f6-94461a4f1b90,1989.0,,,United Kingdom,iOS
b463c018-3d8c-4202-a038-30de4fcf4428,1986.0,65.0,169.0,United States,iOS
e8824a4f-918c-4bb9-8d86-0b02f0ae0447,1994.0,48.0,,Mexico,iOS
c46c4eef-1cb6-4ce5-b90b-11d967d20710,1991.0,67.0,164.0,United Kingdom,iOS
d4be5f88-c39d-44ed-a355-68994d2935a9,2002.0,,,United States,iOS
e1e1e922-8d26-41ea-9771-6081fc0b0282,2004.0,,,Mexico,iOS
4778f3f8-4a46-452b-b997-87788456b1dc,1993.0,66.0,160.0,Russia,iOS
4d09cb17-1f53-4f02-95ae-2ab1770d5056,2000.0,35.0,149.0,Uruguay,iOS
4375209b-2c8e-498a-8aa4-26d3548df647,1991.0,74.0,159.0,France,iOS
a1d04fbc-73c6-4190-ad91-56ef53c9905c,1967.0,62.0,179.0,Germany,iOS
006086af-4993-4ea3-9b1c-7f34da4b4661,2002.0,67.0,162.0,Mexico,iOS
45b8121c-3b51-4916-a9c3-c2410e7ebbfa,1988.0,,,United Kingdom,iOS
3fb1e114-cd4c-4a21-bc2f-6e450869a8ea,2002.0,46.0,160.0,France,iOS
f234aff4-cfa5-4d1d-9d81-eaedaa026861,1999.0,,,United States,iOS
306cbf7c-6299-4fa4-a5fd-e38380679e19,1972.0,54.0,169.0,United States,iOS
7d8f3a09-3783-4589-ac47-b13b7261535b,1997.0,,169.0,Denmark,iOS
6409d57b-d963-4bd8-8b1e-0c4b95fb280b,1982.0,69.0,166.0,United States,Android
5adfb6df-15d1-4fb2-b87e-5f9ac67e86a0,1978.0,,,New Zealand,iOS
4944e8b5-ad91-4bb5-aa18-03c4a0dbf323,2003.0,66.0,171.0,Colombia,Android
a8ded315-c7ab-4b58-b19f-70caae04c902,1981.0,68.0,154.0,United States,iOS
caecba0d-1ddc-4d66-84ec-ca5e1f0016a3,2002.0,60.0,163.0,Serbia,iOS
034e1523-e6c6-401b-a092-68284d42cb52,2002.0,53.0,160.0,Brazil,Android
874f05eb-fcd3-46aa-9694-44857f59a5b0,,,,Viet Nam,iOS
84dd1f8a-ab69-41be-aa4a-fe4eca36a00f,1987.0,59.0,166.0,Brazil,Android
c195fdbf-70de-43b9-ab4a-c52811fbff68,1990.0,49.0,150.0,United States,iOS
c7c06ebd-ec8d-49d4-9af2-511ba568a9a0,2000.0,55.0,176.0,United States,iOS
dc3d8e07-5725-4460-bda0-c345144ded56,1986.0,50.0,160.0,United States,iOS
492341aa-8d30-4587-a6ec-a7ecf932dcfc,1999.0,,166.0,Italy,iOS
b151ff48-539f-4b3f-91fb-dd1d8b9429f9,1998.0,,166.0,Mexico,Android
8e74a137-24de-4173-98cc-8383afc599a8,1988.0,47.0,150.0,United States,iOS
1fd7a93f-eb65-4237-8e4d-f96dbf282cf1,2001.0,70.0,162.0,Mexico,iOS
6b50531e-a69a-413e-b1ff-e2058b793eba,2000.0,38.0,159.0,Mexico,Android
72545f71-144a-4884-9ede-8ab54db2bd86,1995.0,65.0,174.0,United States,iOS
bb6466b9-626e-4c03-9284-45d5894f7ac5,,,,Philippines,iOS
a7bd2c0f-3883-4576-8cd2-e23f0ce02d30,1999.0,,,United States,Android
8b1e1071-ea1a-49d0-9c7e-2161f8929694,2000.0,56.0,174.0,United States,iOS
5f6ab135-190d-4eaf-9b55-02341970e2c0,2001.0,59.0,152.0,Mexico,iOS
9591e81d-57bb-47bd-9575-79e3a3b56036,1996.0,79.0,173.0,Canada,iOS
b7f59614-c38e-45e7-a579-d3aa1f502e66,2000.0,100.0,,Azerbaijan,iOS
ad286bbd-112a-422c-801a-33424521d789,2002.0,51.0,168.0,Denmark,Android
3af80ff3-0f81-4a63-a160-f6ec66913c61,2001.0,68.0,169.0,Brazil,iOS
81198857-931c-42c4-a8a6-3236599a36f7,1969.0,60.0,183.0,France,iOS
4768267c-d15e-41ab-8303-15806171075d,2000.0,43.0,170.0,Italy,iOS
235c1214-947d-4bc0-bcf2-e65ffc63ed92,2003.0,,,United States,iOS
88dcc592-4633-4f8f-8f07-241201c28d01,1997.0,42.0,148.0,Brazil,Android
f54ca67d-a9cc-49ae-850a-f856ad6e6d2b,2003.0,,,United States,iOS
3de4ca8b-935c-4524-a637-c864de7e76bc,,,,United States,iOS
572be553-e067-490f-9f72-665d987d664a,1992.0,88.0,168.0,United States,iOS
f4b60ef6-6e37-4166-99de-daf0ccda7318,2003.0,,,United States,iOS
7a6ad836-afbb-4f6a-b541-23faf29981a8,1989.0,,,Mexico,Android
5c8a6c06-959b-4417-831f-a87934e23bcf,1991.0,64.0,167.0,Italy,iOS
a4d4f727-bd8d-4a25-a78d-cb4aaf7432ec,1968.0,57.0,147.0,United States,Android
0c884950-8154-4edd-81e4-93f7dfa89ff4,1999.0,,,Brazil,iOS
7f605b78-c09e-45a2-9aec-9bf365da8ca3,1996.0,67.0,155.0,Indonesia,Android
c7ec7447-5c31-4050-b3f3-c70f89113499,1991.0,58.0,168.0,Spain,iOS
3d2cd228-2b33-4083-8c7f-bd539f029626,1988.0,,,Canada,iOS
82650bf6-efdd-43b7-a7b2-eff52e88c52c,1989.0,50.0,159.0,United States,iOS
1f71414e-bb8a-4144-977c-e0886c41262d,1983.0,,,Mexico,iOS
feafd547-0927-4ec5-a1ca-5d7f2279e97f,1987.0,81.0,155.0,Brazil,iOS
1e6dc9fa-0ce9-42e8-8635-6f5a62d8848e,1980.0,58.0,168.0,Brazil,Android
4d497d53-e445-40f6-a992-9ba29d0c633a,1987.0,63.0,176.0,Australia,iOS
c5b7f9c2-28d7-4875-8e8b-0b5c997c8990,1983.0,71.0,167.0,United States,iOS
eab878f1-e2ac-4271-8e7e-bb0e3a50c5a2,1991.0,47.0,155.0,Philippines,iOS
2fd52571-244b-42ec-ad25-b6cb30e6d9b6,1986.0,57.0,156.0,Philippines,iOS
cd3a8331-9d85-4a18-ae57-37c3fa25ce10,,,,France,iOS
1f830bd7-280c-41c5-b2b0-45c95029b9b1,2003.0,,,Peru,iOS
4a2ed438-8bc1-4542-b3b4-a076bc4edd7e,1987.0,62.0,146.0,Colombia,iOS
bfaded97-06c3-4eb2-9dd1-8721434d46d9,1980.0,51.0,168.0,Portugal,iOS
8681e360-3ec5-4e28-967b-3e6cf8616f20,2000.0,71.0,156.0,Switzerland,Android
84bbdb72-fd90-41e6-8ca3-5a9c5df58740,1997.0,47.0,160.0,United States,Android
1611f6df-dd3a-4303-a19d-4d20a6ae2cea,1997.0,55.0,175.0,United States,iOS
a9a80ee6-20e2-4b33-833d-873b2c8dd7fd,1991.0,55.0,162.0,Japan,iOS
f25464dd-c867-4bba-8a31-de0d9c395432,1991.0,60.0,172.0,Malaysia,iOS
075ac41c-22b8-4d0d-82f5-35395ee25297,1998.0,,,Brazil,Android
5915f8d7-0839-4cde-ba2f-90bc4bd31ccf,1976.0,65.0,170.0,Mexico,iOS
89659e26-501a-4d14-b6ea-49eb9660ea3b,2000.0,48.0,166.0,United States,Android
daba100c-ad17-4c4d-a05e-e363ffe62266,1999.0,57.0,162.0,United States,Android
f133acdc-ff89-4cff-9227-fe864e86d9e3,1997.0,,,Peru,Android
1cbcc915-ea30-42d1-8729-89b103b67aec,2002.0,77.0,154.0,Mexico,iOS
b0b7d5ed-7da2-4431-82af-02b90e26ce4b,2000.0,,,Colombia,iOS
2cc48610-7491-4fed-af22-d8cc2674a3fa,2004.0,42.0,143.0,Mexico,iOS
fe398ba8-0ff0-4f2a-a26a-f84361d30fb0,1988.0,75.0,164.0,Mexico,iOS
cb6ee61a-2463-4755-b7de-d45d36f19348,2000.0,,156.0,United States,iOS
8bb043c3-0e12-4ae1-abd2-46af94dd2253,,,,United States,iOS
ac6da109-32ec-43d7-aa50-24a63f195e1a,2003.0,72.0,158.0,United States,iOS
9fe57da8-2e10-493f-a128-de9676484207,,,,United States,iOS
ffa1111e-3281-4381-b5ec-878aa0b1bc1e,2003.0,,,United States,iOS
6e9c7434-2fd2-44d5-8ffd-7403c8cae85a,2003.0,,,Brazil,Android
1713de6a-7c18-43d9-b768-648c05c6186c,1989.0,54.0,161.0,Ecuador,iOS
06488714-1137-41b1-b252-648256a9969a,1980.0,67.0,179.0,Mexico,Android
9dda39a7-5018-4f57-a570-925d449957c2,2001.0,61.0,170.0,Israel,iOS
0c37bbbe-5109-432e-81ec-12027b607a79,1997.0,,,Colombia,iOS
3b9ccac8-7af4-4fef-afd5-0cda36f29c4e,2003.0,79.0,164.0,Germany,iOS
ad556d84-3ba3-49a9-80f6-ffaac6c82c05,1994.0,,,France,Android
a3b485b6-e275-48de-a31c-d221f17deacd,2002.0,56.0,161.0,Finland,Android
a9e561a8-6d0c-48cf-bdc5-0be330d44bb1,,,,Germany,iOS
87425528-5dd1-4216-b95f-b06865b0dd79,,,,Argentina,iOS
e8770f53-0a21-498d-848b-7ec26735fa2e,1988.0,,,United States,Android
a995ab76-5a50-4edd-a035-311fe6f53132,,,,Morocco,iOS
1b39263b-9773-4e19-8f3d-7b6883748cdb,1981.0,74.0,157.0,Canada,iOS
cde970f4-7087-4deb-ae04-3a27348afe60,,,,Germany,iOS
ec536f7f-0d5a-4f96-b976-de5bfb958156,,,,United States,Android
0777bd11-2267-4758-9344-faa026857cf7,1998.0,65.0,175.0,United Kingdom,iOS
173e970c-6726-415d-bc7d-ab9faee76216,2000.0,69.0,153.0,Portugal,iOS
6e5df94f-ea91-4b95-9d15-f25dfae121a4,1985.0,,,Germany,Android
7dce4362-7639-4315-af64-cf47f4a1da4d,1991.0,,,Brunei,iOS
7b17f5b7-3849-496e-8be9-485a3c764779,2000.0,53.0,164.0,United States,iOS
62625232-6234-4e19-949e-3de65aef85a2,1994.0,,,Brazil,iOS
29fb510d-e8d2-47b8-9fee-c5a578db2bb5,1996.0,59.0,152.0,Brazil,iOS
c854a9fb-cccf-4469-904c-ee046a3a4bae,2003.0,75.0,150.0,United States,iOS
eb23524d-d209-4b70-96f6-44e293d277e2,1980.0,,,United States,Android
e9e930d3-8915-4631-8ca0-56f2bbbd82b7,,37.0,147.0,United Arab Emirates,iOS
682aed47-e0d2-4249-bb3c-b43a9a4f734b,1986.0,55.0,169.0,Canada,iOS
fd891b42-d750-4b73-96b3-549d4b3c94a4,,,,Mexico,iOS
7192f4fa-8346-4c2d-9c41-3d1c85fb7ee8,2001.0,,,Italy,iOS
3a159d2e-36d2-45be-9365-dec56e66e0ce,1999.0,,148.0,Mexico,iOS
6d88ac12-f6f5-4bb8-a751-7dd966875cfc,2000.0,50.0,172.0,Mexico,iOS
a7e626fa-a4bb-49e1-aae0-d360d5397f7e,1992.0,,,Venezuela,iOS
92dcab46-9cda-4be3-bb8e-3d37e3ddf69b,1993.0,74.0,167.0,France,Android
f9e5d42e-38a0-48e7-8eda-07b2cee563ef,2003.0,,,New Zealand,iOS
31aea3a8-3672-4420-8be1-cbec4ed108a0,1986.0,48.0,157.0,United States,iOS
23443518-abf7-47ff-b0bc-3eaaf0dd579b,1987.0,64.0,155.0,Russian Federation,iOS
26e8c079-95a1-4a3c-8ec7-b04b8fe4e4e1,1995.0,56.0,173.0,France,iOS
3d0f6fae-3afb-491e-81c8-f67525c78fee,2002.0,60.0,164.0,France,iOS
92428917-4231-42ab-80ba-b507da664998,2003.0,,,United Kingdom,Android
7943bbf8-79a6-46bb-a348-30b69389a13a,,,,Spain,iOS
022b7a22-f3f3-4088-a6ac-bbf538f1d575,1995.0,100.0,156.0,United States,iOS
44cc9877-820d-4d8b-a19b-2b068194f3ee,2004.0,42.0,171.0,United States,Android
1f6ae5de-66a9-476a-9c0c-b0ba6863bb79,2002.0,63.0,183.0,France,Android
2ff5545b-6652-4d21-8e89-1aaf5f01a1f4,1986.0,,,United Kingdom,iOS
ba7a63e2-81f6-4969-9f00-89331af789dc,2002.0,57.0,159.0,Brazil,iOS
77284875-bc72-481f-8079-4a835cf45d14,1998.0,52.0,150.0,Mexico,iOS
efc3f963-a0cd-480f-b645-8b884a6d0b31,,,,Germany,iOS
e8b843cc-fb14-429d-8edf-d8f46e04457e,1994.0,35.0,167.0,Finland,iOS
11cce222-99ec-439c-8763-d5cf0c06e10c,2001.0,35.0,160.0,Brazil,iOS
dfa5550f-001b-4f5e-ab41-ed3d632c4bab,1994.0,,,Canada,iOS
a10cc18a-90a5-419c-857c-c0934c84c0b5,1996.0,,,Italy,iOS
1894b534-023e-4e93-8e8f-4a23fb1308ae,2002.0,,,United Kingdom,iOS
ddedf470-1113-42f1-8871-62872601a08c,2000.0,118.0,183.0,Greece,iOS
b41c0da3-1dd9-4a1a-8f01-e8962d33e015,1996.0,54.0,160.0,United States,iOS
33281900-e9cb-4750-b05b-61c0dafff8c7,2000.0,51.0,163.0,United Kingdom,Android
68cc8eee-c7ab-42de-9387-be22f91431fe,1996.0,65.0,163.0,Mexico,Android
efe09e88-6a5c-4c35-9d5e-da61bf93556f,2001.0,64.0,164.0,Germany,Android
10e375da-d2e2-4295-a94b-5dbc4e7a7157,2004.0,44.0,170.0,United States,iOS
00b2be9c-21e3-4552-9a97-4661d132de3d,2000.0,43.0,164.0,Mexico,iOS
ba4b6f0d-5ec3-42d0-9593-af6ea7cc2fee,1999.0,49.0,164.0,Brazil,Android
ad289c4e-9865-460a-9988-dbbd834a75ea,1983.0,,,Brazil,iOS
4bc23a6b-8447-494b-8dd7-65af0c1ef64f,1973.0,,,United Kingdom,Android
61856d17-86ad-4ac6-b0b9-0e063e9fed60,1989.0,62.0,182.0,Russian Federation,iOS
e47105a2-a589-4c9e-9360-7777f14532cd,2002.0,37.0,179.0,Italy,iOS
1af414e8-746f-452c-854a-3aead85cda3d,,,,Peru,iOS
82f67589-bbab-4c75-8d45-fc09d1fe88d2,2002.0,37.0,164.0,United States,iOS
f98968e3-7288-4278-a481-0312b6fa9311,2002.0,49.0,174.0,United States,iOS
26732de0-177e-4e5a-874a-1d9fcefb0c68,1999.0,53.0,147.0,Brazil,Android
d1d98a8f-a8d4-4e1d-a1af-804c668446b0,2002.0,,,Brazil,iOS
3ffd2c89-1f65-4c89-bfc4-19727ba8c8fe,,,,Philippines,Android
2ce4413d-f3ca-4692-a9ba-e5150d4249fc,1997.0,55.0,162.0,Spain,iOS
023f37e4-6d52-4332-9e65-8c036bc04755,,,,Belgium,iOS
85d65c2d-b681-467a-b92a-923f40b9f384,2000.0,,,United Kingdom,Android
17132d2f-8d2d-4796-9702-23e898b17698,1998.0,,,Brazil,Android
024931eb-2a42-4fc3-be55-30d4c8f968a0,2001.0,53.0,153.0,United States,iOS
0b0f3eab-8140-4406-a110-9a862ff3a285,1987.0,55.0,178.0,United Kingdom,iOS
4afa2fd4-7430-4dbf-b544-7a6f7e1d3b48,1996.0,56.0,177.0,Germany,Android
e9fb1a7b-b316-47eb-af81-bc2b514853df,2003.0,,,United States,iOS
a5a66a5b-e182-48a7-a19f-c849df529693,1995.0,58.0,168.0,Venezuela,iOS
0b3ba92f-b835-4944-a3e9-fbf8a1ba6fef,,,,United States,iOS
514456cf-bf46-4598-81ef-46008909112e,1997.0,67.0,174.0,Germany,iOS
fbca3cfd-347a-4b45-9ec9-d4f4d44fcb70,1988.0,60.0,171.0,Germany,iOS
857dde64-c416-4c3f-9e51-35124f5b0c50,2000.0,61.0,176.0,Chile,iOS
feced886-427b-4577-b6f3-3dfff2d8fc53,1988.0,93.0,166.0,United States,iOS
cba12c34-f587-423e-82bd-a133efa17058,2003.0,52.0,175.0,United States,Android
9dd52847-9e7b-4b85-ba40-509fdff6fd45,1997.0,,,United Kingdom,iOS
ae766186-5e6b-4265-b8f2-8607894a26c8,2001.0,66.0,151.0,Taiwan,iOS
59a33607-d896-47c5-ad6c-c6dae00fe7ee,1983.0,78.0,165.0,United States,iOS
317bd207-1d0b-4cc3-a9ed-8bfcddba2d44,1994.0,50.0,166.0,China,iOS
260b1049-0693-4fe7-bc06-ae520bf02064,1992.0,56.0,182.0,Netherlands,iOS
0f61cf67-219d-4045-b24c-c04e67a01698,2001.0,53.0,157.0,Mexico,iOS
b9ffd86e-1a3d-4827-88de-b966fd5ca753,2001.0,,,Brazil,iOS
8d477f80-f88d-4749-8061-884512760de3,2002.0,68.0,161.0,United States,Android
6738174b-99a3-46fc-93b4-c27e05df36c4,1997.0,,152.0,France,iOS
be508e31-d883-4f91-8732-1602ce15f178,1979.0,53.0,142.0,Philippines,iOS
e8dea13c-55fd-4c26-a4f1-bf67c1710382,1994.0,,,Brazil,iOS
fcfab91e-440d-48dc-a21e-e5281bf657b4,1999.0,52.0,175.0,Brazil,iOS
2241def6-3e68-4dcb-965c-b0150a9992fd,,,,United States,Android
52ddf8c8-3e46-45a7-8377-73c93943992a,1995.0,,,Peru,iOS
00698694-2eeb-41bd-a5e6-00a116a32dcf,1975.0,81.0,161.0,Canada,iOS
34efd7b5-2b88-4029-9e3a-f3d98a269c1b,,,,Spain,iOS
d0165167-0987-424a-a2aa-2f1135008380,1995.0,,,Lebanon,Android
95785cf5-fe4f-4249-aad1-277dd52d0499,1999.0,63.0,154.0,Mexico,iOS
bd68c973-ce18-44a4-bc3c-eeb1725ffa0b,1996.0,50.0,159.0,United States,iOS
2c0e7f94-7890-423c-b060-0daa5204e67a,1996.0,44.0,153.0,Hong Kong,Android
f519580f-4091-4913-991e-5a5c8921d71d,,,,United Kingdom,Android
7e9081de-77b5-48f9-959d-5edb7342565c,1992.0,,,Mexico,iOS
8633b5e4-4ad9-4299-a13c-58006ab7d245,1974.0,68.0,169.0,United States,iOS
bbfe3a9f-3ab2-49bd-8257-b63931f5f8a0,1982.0,,,Spain,iOS
74385cf7-71f7-4047-a383-6e2c3b539d5e,2002.0,66.0,174.0,France,iOS
9a8a2891-8627-4074-bc1c-c7c9dcb81baf,2003.0,73.0,169.0,United States,iOS
df481ac5-6e0e-4e70-b96a-7cb4c42d30eb,,,,Sweden,iOS
06c37ad2-284e-4fbc-a37b-0e019e6339e5,1996.0,,,Mexico,iOS
ea017c3c-12e2-4358-9bd4-d343d6eef86a,2001.0,39.0,162.0,United States,iOS
17da105c-4ca4-4683-b263-fa724a0a72d5,1995.0,47.0,160.0,Italy,iOS
46194d5b-ba60-4822-a483-f5a85a411483,1982.0,59.0,158.0,United States,iOS
a3b41f16-7623-40d2-9275-92078b7e8258,,,,Philippines,iOS
d73ac694-1491-44a9-b9c5-d6937a7ebcef,2001.0,48.0,160.0,United States,iOS
7f9727d8-c8d4-4e58-940b-9aa15997ed4e,1993.0,62.0,163.0,Mexico,Android
d460ac71-d5b4-4faf-b474-8f0de93482ca,,,,United States,Android
0b4c661f-6ed9-496e-be5e-5fc13f795984,1995.0,117.0,173.0,Canada,Android
e52f3e7f-71ea-4e50-8d3c-7008cb04a3d3,,,,Philippines,iOS
dd4d0d61-dcf7-4976-81b3-039bcbe52ea8,1987.0,,,Mexico,iOS
